数据来源,内容,点赞数,情绪标签,意图标签,提及产品,产品属性标签,发布时间
C酱2区,没有变松，虽然软，但是材质柔韧度还是很高,0,中性,吐槽不满,,材质、通道刺激度,2026-03-03 21:11:21
C酱2区,我每次使用都很小心，目前来说没有，但时间长了也不好说,0,正面,吐槽不满,,,2026-03-03 21:11:50
C酱2区,感谢推荐！记下了，这就去买来试试。,1,正面,购买意向,,,2026-03-03 21:27:32
C酱2区,老哥，那款会不会干得快？,1,中性,其他,,,2026-03-03 21:27:55
C酱2区,还行，玩的过程中补一次足够了。因为它本身不黏，补的时候也舒服。,0,正面,其他,,,2026-03-03 21:31:06
C酱2区,其实他们家的那几款润滑液都还挺好用的。清爽、滋润的都照顾到了,0,正面,其他,,材质、通道刺激度,2026-03-03 21:33:38
C酱2区,666，这个有意思了,0,中性,简单互动,,,2026-03-03 21:39:03
C酱2区,所以是真的紧？不是心理作用？,2,中性,其他,,通道,2026-03-03 22:26:07
C酱2区,紧，但紧得温柔。你想象一下：一个软妹轻轻抱着你的手臂，和健身房教练勒你脖子的区别。都是紧，体验天差地别。,1,中性,使用反馈,,通道、材质,2026-03-03 22:34:00
C酱2区,今天晚上8点有藐莎活动，可以蹲一下,0,正面,其他,,,2026-03-03 23:24:01
C酱2区,黄油太白了，有划痕的话很明显。感觉在所难，只能小心点，多剪指甲了,0,中性,使用反馈,,,2026-03-03 23:59:22
C酱2区,好吃,4,正面,其他,,,2026-03-04 11:16:58
C酱2区,嗯嗯，可以这么说,0,正面,简单互动,,,2026-03-04 16:04:04
C酱2区,2.0会轻一点点，但肉眼看一样大,0,中性,其他,,,2026-03-04 16:04:34
C酱2区,娅莎塔声音不大啊，感觉就是那种嗡嗡的声音，有点闷,0,中性,使用反馈,,噪音,2026-03-04 16:12:07
C酱2区,现在技术改革啦，好品牌的电动声音都不会那么大了,0,正面,使用反馈,,噪音、电动功能,2026-03-04 16:13:15
C酱2区,说实话，更喜欢不开电动的感觉。比好多屯都要霜，很ciji,0,正面,使用反馈,,电动功能、材质,2026-03-04 16:15:34
C酱2区,本人深受其害，再也不敢贪便宜了,0,中性,其他,,,2026-03-04 16:17:03
C酱2区,最近有没有什么活动啊，感觉好久都没有了,0,正面,咨询问题,,,2026-03-04 16:17:39
C酱2区,老哥，推荐下COC好用的啊，看我们宿舍好多都买的这个品牌，也不好意思多问，他们笼统的说了COC性价比高，其他感受什么的咱也不好意思多问,0,正面,吐槽不满,,,2026-03-04 16:19:20
C酱2区,今晚八点就有，喵杀，我准备收一个可可狼姬,0,中性,其他,可可狼姬,,2026-03-04 16:19:31
C酱2区,COC家王牌产品肯定是黄油小姐和可可狼姬，如果喜欢半身的话星梨奈和诺诺亚也是不错的选择,0,正面,其他,可可狼姬、星梨奈、诺诺亚、黄油小姐,,2026-03-04 16:20:05
C酱2区,水泡一会儿只能说是会变滑一点，根本没办法变软。材质本身硬，基本上拯救不了了。别问我怎么知道的，后面还是老老实实去品牌的旗舰店买吧。,0,中性,咨询问题,,材质,2026-03-04 16:33:41
C酱2区,2.0的身材更超现实一点，1.0确实比较写实。我更喜欢真实一点的，选了1.0,0,正面,其他,,材质,2026-03-04 16:35:16
C酱2区,差不多的,5,负面,其他,,,2026-03-04 18:16:01
C酱2区,没有钱，为爱发电,0,正面,其他,,,2026-03-04 18:16:18
C酱2区,总比wg便宜吧，还没有副作用,0,中性,其他,,,2026-03-04 19:37:38
C酱2区,还有人挑战吉尼斯纪录呢，你敢信,1,中性,其他,,,2026-03-04 19:38:43
C酱2区,哎，再让我纠结2天吧,0,中性,其他,,,2026-03-04 21:08:08
C酱2区,那清洁呢？对于新手会不会很劝退？,3,负面,其他,,清洗,2026-03-04 21:17:03
C酱2区,折扣力度还挺大的，两百多就能拿下,0,中性,其他,,通道刺激度,2026-03-04 21:26:36
C酱2区,清洗肯定比用手麻烦啊，但是为了霜也是值得的吧,0,正面,吐槽不满,,清洗,2026-03-04 21:35:41
C酱2区,那为啥你不自己提分手。,2,中性,其他,,,2026-03-05 11:01:35
C酱2区,噗呲，你这网名，说明了你这个智商有问题啊。逻辑学要回去补一下,3,中性,吐槽不满,,,2026-03-05 20:32:20
C酱2区,换个角度说，这大兄弟进化的很极致，猿类哺乳动物在进化的过程中都会因为天敌的原因而快速完成繁衍后代的过程，所以，这是进化的选择,0,中性,其他,,通道刺激度,2026-03-05 21:14:08
C酱2区,按你的说法，全国基本上都穷山恶水。所以，千万别结婚，可别让人占了您的便宜。,55,中性,其他,,,2026-03-05 23:46:40
C酱2区,干嘛飞机杯呀，拿钱出去泡，还更省钱。但是可别带一身病回来。,0,中性,吐槽不满,,,2026-03-05 23:47:58
C酱2区,回复  : 只能说你那是穷山恶水，我们都是 1:1.5，1:2 的回嫁妆的，嫁妆比彩礼多 懂吗。沿海地区没有像你们这种**那么恶心,83,负面,其他,,,2026-03-05 23:48:24
C酱2区, 说白了就是不行，干嘛说那么复杂。,0,中性,吐槽不满,,,2026-03-05 23:49:08
C酱2区, 越穷越卖身，活不起了,79,中性,其他,,,2026-03-06 01:15:33
C酱2区,越穷越卖身,3,中性,其他,,,2026-03-06 01:17:17
C酱2区,一代慢玩，内部是颗粒肉条状的，二代稍微比一代刺激一点吧，内部是螺旋片状的。,0,中性,吐槽不满,,通道、通道刺激度,2026-03-06 01:19:42
C酱2区,是 我们那都没有彩礼 ！娘家到还有陪嫁 我侄子去年结婚 女方家出一半首付 ！还包全屋装修 双方都是独生子 ！,35,中性,其他,,,2026-03-06 04:24:46
C酱2区, 再怎么逼斥也没用，人家彩礼不会少一分。有实力、懂得努力的男人才有资格结婚，没钱而且只知道抱怨的就该断子绝孙。,15,中性,咨询问题,,材质,2026-03-06 06:02:10
C酱2区,上门吧，女方给彩礼，男方全带回去还得添点嫁妆,15,中性,其他,,,2026-03-06 08:02:26
C酱2区,对不起，那你一代人到你这儿真成绝户头了，因为你真没为女方家庭考虑过，一个女孩子，从小学养到大学毕业，你知道成本是多少么？女方收点儿彩礼不过分吧,7,正面,吐槽不满,,,2026-03-06 08:46:40
C酱2区, 说些什么哦,6,中性,其他,,,2026-03-06 09:01:22
C酱2区,说的对，双方父母都要赡养不是只负责一方养老,7,中性,其他,,,2026-03-06 09:36:14
C酱2区, 男方有钱也选门当户对的，穷女方不适合结婚,14,中性,其他,,,2026-03-06 11:11:12
C酱2区,你个智障吧我们山东全省几乎都给陪嫁几乎彩礼都是孩子们的。,3,中性,其他,,,2026-03-06 11:18:13
C酱2区,完全赞同，只是这里应该使用聘礼二字，纳妾才用彩礼二字，古人对娶妻和纳妾是分得清清楚楚的,6,正面,其他,,,2026-03-06 11:19:14
C酱2区, 你们河南人穷成这样子吗？你女儿嫁给人家，是卖给人家吗？你女儿不给你养老吗？中国从古到今都没有说只给彩礼不陪嫁妆的，知道吗？哪怕就按古礼，嫁出去的女儿泼出去的水，变成人家男方的私有财产的前提下，也没有说只收彩礼不给嫁妆的，懂吗？更何况现在是男女平等。离婚就 5 分钟的事情，说的好像你女儿卖给人家一样，谁给你这么大的脸呢？你全面展示了什么叫穷山恶水出刁民,16,正面,使用反馈,,外观,2026-03-06 11:31:25
C酱2区, 这个我觉得完全可以，如果女生有这个实力。因为为什么是男娶女嫁呢？这是由社会经济地位决定的。这个世界上绝大部分的社会经济价值都还是由男人创造的，所以男人是是社会的主导，懂吗？不懂多去读书。所以男娶女嫁，这是目前主流的，包括冠姓权也一样，男人的冠性权不是无来由的，打仗要男人先上，抗洪抢险救灾要男人先上，这叫约定成熟，懂吗？不要拿你那点无知在那儿挑战公序良俗，实际跟傻比一样。还自以为聪明,9,正面,咨询问题,,材质,2026-03-06 11:34:30
C酱2区,回复  : 你这种智障，连别人文字都没看清楚，*****什么呢？丢山东人的脸？你这智商能代表山东人？,3,中性,其他,,,2026-03-06 11:35:56
C酱2区, 所以呢？彩礼出了还要带回去，还想要嫁妆，打得一手好算盘，多娶几个你发财了啊，赶紧的。整天想着这个社会的经济价值是男人创造的，搞笑！这个社会的人都还是女人生的呢！没人创造个屁的经济价值。再说，保家卫国大多是男人在干没错，但别把光环往自己头上扣，有种的谁会对女人算盘打得这么精？,5,正面,其他,,通道,2026-03-06 11:46:05
C酱2区, 不是很正常吗？你女儿不是你的孩子吗？你不该给你女儿幸福的生活给一点启动资金吗？就指望着人家男方吗？你这种是不是穷山恶水出刁民的典型想法呢？你女儿不养你老吗？没有赡养你义务吗？离婚了，你是不是钱还给人家呀,17,中性,其他,,,2026-03-06 11:49:01
C酱2区,回复  : 有空了多读书，不要*****。在古代女孩对父母没有赡养义务的前提下，女儿出嫁，父母一样要给陪嫁，知道吗？只有像你们这些穷山恶水的畜生，才会把女儿当成剥削的一个工具。多读点书，做点好人吧。苏轼的弟弟，做到副宰相了。为了女儿出嫁的嫁妆，还得卖田产，知道吗,10,正面,其他,,,2026-03-06 11:50:59
C酱2区, 你还是多生女儿吧，男方家的彩礼全退，再给你女儿大把大把的嫁妆，以后男方只要把你女儿弄死，他们家再娶再弄死，人家又没成本还能发财。加油干哦！生育率和财富靠你这个世纪绝世好丈人来解决,5,正面,其他,,,2026-03-06 11:55:43
C酱2区,实际案例：男方给彩礼，女方给40万嫁妆加小车一辆。结果婚后男方家暴，半年女方起诉离婚。被判彩礼返还。嫁妆属于夫妻共同财产被平分。女方拿20万挨了半年打。还给嫁妆给个屁，婚前男方装得像个人似的，婚后原形毕露，彩礼不多要，十万八万大众水平，嫁妆没有，婚后特别怀孕生孩子看男方家庭啥德行。是人是鬼那会才露原型呢。,5,正面,其他,,材质,2026-03-06 11:59:08
C酱2区,回复  : 不好意思，跟*****讲一下，我就是有女儿，我明确跟孩子讲了，如果男方要讲礼数，在力所能及的范围内，男方给多少彩礼，我们按 1:2， 加 1 倍作为你们小家庭启动资金，作为你们小两口的启动资金。如果不讲这些礼数，你们自己愿意怎么样做都可以，反正爹妈都给你们一份启动资金。懂吗 **，就你们这些**畜生，把女儿当成他妈剥削的工具，还舔着脸理直气壮。,14,正面,吐槽不满,,,2026-03-06 12:01:08
C酱2区,回复  : 跟你们这种**聊不到一起去，谁家暴我女儿？我女儿直接会让他入刑的。如果你结婚就奔着离婚去的，那你要人家彩礼是什么意思？当捞女是不是？当捞女 你当得这么理直气壮？我嫁女儿，我只是希望我女儿女婿都幸福，至于说要走到离婚那一步，法律该怎么判怎么判。别人家的钱，也不是大风刮来的，你怎么样啊？想硬吃人家是不是？那不就是穷山恶水的刁民吗？,13,负面,咨询问题,,材质,2026-03-06 12:04:07
C酱2区, 你这种缺乏基本法律常识的人，就不要在这丢人现眼了。还举例？举什么例啊？举例说明你是法盲脑 c 啊,8,中性,其他,,,2026-03-06 12:05:51
C酱2区, 没那事，穷不代表要占你便宜。现在很多男人结不上婚或者婚姻不幸福，原因之一就是太计较。我老婆进我的门后就没工作过，我养了十多年，生活费给的也可以。我不觉得有什么。,0,正面,使用反馈,,,2026-03-06 12:06:15
C酱2区, 你们喜欢倒贴，也不是所有人都喜欢,0,正面,其他,,,2026-03-06 12:42:13
C酱2区,也只有傻子才会嫁给你了,3,中性,其他,,,2026-03-06 12:43:51
C酱2区,两广是这样的,0,中性,其他,,,2026-03-06 12:52:27
C酱2区,回复  : 你不是法盲，你是瞎忙。婚前婚后男方装****的少吗？婚后家暴出轨对家庭不负责任的男人少吗？随便搜的案例一大堆，你是眼瞎心瞎看不到吗？,3,中性,其他,,,2026-03-06 12:54:45
C酱2区,回复  : 你这种苍蝇，只能天天在屎堆里面看到的都是大便。我身边没有人有家暴的。所以说，穷山恶水出刁民，苍蝇就找死，所以你们这些**，一天到晚的都自己没能耐，天天就想着算计别人。算来算去，还***，居然还被家暴？你的圈子得多烂啊,5,负面,其他,,,2026-03-06 13:15:47
C酱2区, 说明你家侄子比女方优秀，否则女方不会这么倒贴,0,正面,其他,,,2026-03-06 13:37:30
C酱2区,赚一个还不行，要赚两个回来。,0,中性,吐槽不满,,,2026-03-06 15:43:39
C酱2区, 为啥你家不出呢？,0,中性,其他,,,2026-03-06 15:44:31
C酱2区,你可以先分，找个不花钱的。但凡花钱的都不好，只有不花钱的才情比金坚。,1,正面,吐槽不满,,,2026-03-06 15:46:16
C酱2区, 你这种人，如果养不起孩子，那就不要生，省的让孩子去遭罪。,2,中性,其他,,,2026-03-06 15:50:30
C酱2区, 这是卖女儿的想法。祝你全是女儿，好多卖点钱,2,正面,其他,,,2026-03-06 16:02:29
C酱2区,讲彩礼，适当可以，但过了就不行，我们这38万彩礼，二十六万金，再加上房子车子，酒席，亲戚小孩红包，合计二百万要,0,正面,吐槽不满,,,2026-03-06 16:25:52
C酱2区, 错了，用全国这词，你太自信了,2,中性,其他,,,2026-03-06 16:34:49
C酱2区, 全国多数地方高彩礼，没毛病。,0,中性,其他,,,2026-03-06 16:36:56
C酱2区, 也不用酸！不管是不是卖，卖的起得不会在网上逼斥，买不起还逼逼叨叨的是废物。,0,中性,其他,,,2026-03-06 16:38:49
C酱2区, 你家肯定是男方，那女人嫁到男方家去了后面几十年挣的钱可没有给女方父母一分，生的孩子都是男方的姓，要多站在双方共赢的思想上去看待问题和商量问题。。。。,1,中性,吐槽不满,,,2026-03-06 17:34:10
C酱2区, 养女儿还是要给她底气,1,中性,其他,,,2026-03-06 17:35:26
C酱2区, 底气都是自己给的啊。你看那个曲婉婷，她妈妈豁出自己给整了三个亿，这么快就快用完了。要搁个中用的姑娘，几辈子都花不完。,0,中性,其他,,,2026-03-06 17:42:55
C酱2区,具体哪一款啊？,0,中性,其他,,,2026-03-06 17:50:36
C酱2区,同盟，我也用的这个，进去的时候包裹感和moca感很强，反馈很直接。,0,正面,其他,,通道,2026-03-06 17:55:35
C酱2区,是那个黑皮屯可可狼姬吗,0,中性,其他,可可狼姬,,2026-03-06 17:56:18
C酱2区,对的对的，巧克力色，视觉上很带感，很有异域风情,0,中性,其他,,,2026-03-06 17:57:23
C酱2区,蝴蝶怎么样啊，好看不,0,正面,咨询问题,,外观,2026-03-06 17:58:31
C酱2区,像花蕊，很真实，细节做的很好，有皮肤的纹理感，据说真人复刻。,0,正面,其他,,通道、材质,2026-03-06 17:59:40
C酱2区,不是黄油那种软糯的软，这个是夹心软糖的那种软，不一样。毕竟这个要ciji一点,0,正面,其他,,材质,2026-03-06 17:59:44
C酱2区, 现实生活里，我还没有见过一个不带嫁妆回去的，而且女方陪嫁大部分都超过嫁妆，所以那些天天吆喝取消彩礼的，不知道在嚎叫什么,2,中性,其他,,材质,2026-03-06 18:40:21
C酱2区, 给你彩礼，你算上门吗？,0,中性,其他,,,2026-03-06 18:44:04
C酱2区,是吧，我也觉得,0,中性,使用反馈,,,2026-03-06 18:54:02
C酱2区, 就你们那里是，还有那些被你们带歪的地方。,1,中性,其他,,,2026-03-06 18:58:52
C酱2区,看使用频次，我基本上一两个星期充一次，主要也不是全程都开电动，所以还是比较耐用的,0,中性,其他,,电动功能,2026-03-06 18:59:10
C酱2区, 你们家估计就到你这一代了。。,2,中性,其他,,,2026-03-06 19:00:30
C酱2区, 可是我孩子都上初中了……,0,中性,其他,,,2026-03-06 19:11:11
C酱2区,看起来挺大啊，跟真人1:1吗,0,中性,其他,,,2026-03-06 19:13:29
C酱2区, 你明显很有情绪，是不是你们广西那边歪了吧。我听说之前广西也跟广东一样，不崇尚彩礼的，近年来也逐渐歪了。我只是说了实话，没有推波助澜。人往坏里学比往好里学容易。,0,中性,使用反馈,,材质,2026-03-06 19:13:43
C酱2区,我感觉是差不多，实物就是挺大的,0,负面,使用反馈,,材质,2026-03-06 19:14:22
C酱2区,为啥不自己提，这种女的你应该果断甩了，难不成你天生喜欢当好人？,2,正面,其他,,,2026-03-06 19:24:47
C酱2区, 快拉倒吧，全国没几个这样地方,2,中性,其他,,,2026-03-06 19:40:37
C酱2区, 女方不回家么？不给家钱么？啥叫成本？你要卖女儿是可以的。不能离婚，任劳任怨。,1,正面,其他,,,2026-03-06 19:41:53
C酱2区,真那么喜欢，也不差那几十块钱了，多的都去了,3,中性,其他,,,2026-03-06 19:44:45
C酱2区,没有养老金，女儿肯定要养老啊。这是法定义务,0,中性,其他,,,2026-03-06 20:32:55
C酱2区,吹吧,0,中性,其他,,,2026-03-06 20:46:23
